x,phi
1.067500000000000071e+01,2.239553285502353663e+00
1.072500000000000142e+01,2.248171849264852806e+00
1.077500000000000036e+01,2.256701915730090491e+00
1.082500000000000107e+01,2.265143149119542176e+00
1.087500000000000000e+01,2.273495217151518144e+00
1.092500000000000071e+01,2.281757791054245033e+00
1.097500000000000142e+01,2.289930545578806598e+00
1.102500000000000036e+01,2.298013159011946360e+00
1.107500000000000107e+01,2.306005313188733030e+00
1.112500000000000000e+01,2.313906693505083378e+00
1.117500000000000071e+01,2.321716988930146552e+00
1.122500000000000142e+01,2.329435892018549392e+00
1.127500000000000036e+01,2.337063098922495641e+00
1.132500000000000107e+01,2.344598309403729264e+00
1.137500000000000000e+01,2.352041226845351662e+00
1.142500000000000071e+01,2.359391558263498556e+00
1.147500000000000142e+01,2.366649014318872535e+00
1.152500000000000036e+01,2.373813309328132171e+00
1.157500000000000107e+01,2.380884161275139022e+00
1.162500000000000000e+01,2.387861291822057641e+00
1.167500000000000071e+01,2.394744426320313035e+00
1.172500000000000142e+01,2.401533293821401127e+00
1.177500000000000213e+01,2.408227627087555334e+00
1.182500000000000107e+01,2.414827162602265265e+00
1.187500000000000000e+01,2.421331640580650646e+00
1.192500000000000071e+01,2.427740804979685585e+00
1.197500000000000142e+01,2.434054403508281172e+00
1.202500000000000036e+01,2.440272187637213541e+00
1.207500000000000107e+01,2.446393912608907595e+00
1.212500000000000000e+01,2.452419337447073744e+00
1.217500000000000071e+01,2.458348224966189211e+00
1.222500000000000142e+01,2.464180341780839001e+00
1.227500000000000213e+01,2.469915458314901890e+00
1.232499999999999929e+01,2.475553348810585419e+00
1.237500000000000000e+01,2.481093791337315668e+00
1.242500000000000071e+01,2.486536567800472053e+00
1.247500000000000142e+01,2.491881463949970676e+00
1.252500000000000036e+01,2.497128269388700250e+00
1.257500000000000107e+01,2.502276777580804357e+00
1.262500000000000000e+01,2.507326785859810059e+00
1.267500000000000071e+01,2.512278095436606851e+00
1.272500000000000142e+01,2.517130511407271065e+00
1.277500000000000213e+01,2.521883842760738403e+00
1.282499999999999929e+01,2.526537902386322365e+00
1.287500000000000000e+01,2.531092507081081244e+00
1.292500000000000071e+01,2.535547477557028806e+00
1.297500000000000142e+01,2.539902638448190419e+00
1.302500000000000036e+01,2.544157818317509090e+00
1.307500000000000107e+01,2.548312849663592505e+00
1.312500000000000000e+01,2.552367568927304653e+00
